date,target
2002-01-03,0.7808786121848167
2002-02-07,0.9743476497522158
2002-03-07,0.04715298445059847
2002-04-04,0.09979693366154585
2002-05-02,0.5558402946067473
2002-06-06,-1.8570794206794234
2002-07-04,-0.4848138354432331
2002-08-01,0.6372439502184074
2002-09-12,-0.44545388815975756
2002-10-10,2.820730642846555
2002-11-07,7.845307245908639
2002-12-05,-5.464926771555597
2003-01-09,0.06670319420804355
2003-02-06,2.262579619665202
2003-03-06,7.9083258482878644
2003-04-03,2.0231256621301767
2003-05-08,0.6845095402882351
2003-06-05,-4.945921032748915
2003-07-10,-0.049084047075804244
2003-07-31,0.24109601093755156
2003-09-04,-0.2303747989540517
2003-10-02,0.3517376436756765
2003-11-06,-0.5831225678638008
2003-12-04,-0.35479785595602853
2004-01-08,0.4074149551271573
2004-02-05,-0.06500601312540752
2004-03-04,1.938304592315728
2004-04-01,3.1216200091235575
2004-05-06,0.2717491165088584
2004-06-03,-0.9651557980255111
2004-07-01,-0.4013406368342487
2004-08-05,-0.06674144973984242
2004-09-02,0.5109430091418685
2004-10-07,-0.02015729029557082
2004-11-04,-0.2107408450902791
2004-12-02,-1.1184447710599124
2005-01-13,-0.27377193252595994
2005-02-03,-0.4264954071057545
2005-03-03,-0.28428151229961707
2005-04-07,-0.05988200348371771
2005-05-04,-0.04208081366204593
2005-06-02,0.5948882996205684
2005-07-07,-0.14514734774796798
2005-08-04,-0.06938627907366607
2005-09-01,-0.12446824578648985
2005-10-06,-0.24656560491553917
2005-11-03,-0.6505526484971916
2005-12-01,-1.2638143573393092
2006-01-12,-0.3414663797537112
2006-02-02,-1.2368224073889416
2006-03-02,-0.2865549445058192
2006-04-06,-0.5860706332333879
2006-05-04,-1.902634572522969
2006-06-08,-1.0468632247024132
2006-07-06,-1.4875679381040559
2006-08-03,0.4503458679841293
2006-08-31,-0.25429379206631475
2006-10-05,-0.37245749106186804
2006-11-02,-1.0473833745580308
2006-12-07,0.09961677620323629
2007-01-11,-0.2631009546616196
2007-02-08,-0.8560223422167235
2007-03-08,-0.2190010140182532
2007-04-12,-0.1504005660606467
2007-05-10,0.05863315670350699
2007-06-06,-0.28258842972946613
2007-07-05,-0.314953925245473
2007-08-02,-0.42862310481877364
2007-09-06,-0.8340723751693551
2007-10-04,-0.8960973027519159
2007-11-08,-0.3962640754276862
2007-12-06,0.17723311629078672
2008-01-10,-0.21848904947531644
2008-02-07,0.2502524440123608
2008-03-06,-0.33887681307372913
2008-04-10,-0.16732899862014008
2008-05-08,-0.4021473301239637
2008-06-05,-0.4095650781758291
2008-07-03,-1.056276138793564
2008-08-07,0.0901444368030238
2008-09-04,-0.2892263852374379
2008-10-02,2.5183315168185096
2008-12-04,3.1075466513922168
2009-01-15,-7.717697998928082
2009-02-05,0.662680868130838
2009-03-05,3.2809242489285624
2009-04-02,4.4329962151668045
2009-05-07,-0.8613462850006073
2009-06-04,0.9173738637387358
2009-07-02,1.0923343925310207
2009-08-06,0.27547709893807193
2009-09-03,-0.37231666061858126
2009-10-08,-0.11643708424017797
2009-11-05,-0.6077773860917991
2009-12-03,-0.7989710203166628
2010-01-14,-0.439235804165829
2010-02-04,0.08653928111180488
2010-03-04,-0.2335050781302849
2010-04-08,-0.352062439193826
2010-05-06,-0.06986492710077852
2010-06-10,0.8857819545682255
2010-07-08,0.38283793261610927
2010-08-05,-0.17202908213715923
2010-09-02,-0.03700111905684542
2010-10-07,-0.02584573234596082
2010-11-04,-0.761684041179699
2010-12-02,-0.41106532067595924
2011-01-13,-0.19662955607504415
2011-02-03,-0.6814582054511877
2011-03-03,-0.3003215029943322
2011-04-07,0.8698950169911775
2011-05-05,-1.0231183812273588
2011-06-09,-0.22501039103366136
2011-07-07,0.2659474557755974
2011-08-04,-0.00014193517431888383
2011-09-08,1.6937678264312834
2011-10-06,12.475193224969718
2011-11-03,-13.444310408796943
2011-12-08,2.3496084451222954
2012-01-12,0.04568147801647953
2012-02-09,0.051139083384941504
2012-03-08,0.059198672031646485
2012-04-04,-0.35765257422709396
2012-05-03,0.2856537124711471
2012-06-06,1.5501843779055486
2012-07-05,-11.184093997202597
2012-08-02,0.6784397064986883
2012-09-06,0.5069654495285614
2012-10-04,0.16766881246522142
2012-11-08,0.22375249703452085
2012-12-06,0.11619221230165376
2013-01-10,-0.10616725838992914
2013-02-07,-0.1056345389817233
2013-03-07,-0.23967802965778254
2013-04-04,-0.06345451558442627
2013-05-02,-0.27769589882457807
2013-06-06,0.20721603472080605
2013-07-04,-0.07209291628088842
2013-08-01,-0.14536808377065535
2013-09-05,-0.16902803907592964
2013-10-02,-0.13023582561800257
2013-11-07,0.3496279425889202
2013-12-05,0.16473985104410035
2014-01-09,-0.22554230867968553
2014-02-06,0.3647805857707707
2014-03-06,0.6173417193624413
2014-04-03,0.7639699237684481
2014-05-08,1.7630973878886318
2014-06-05,0.6466883702474109
2014-07-03,-0.22202508275564745
2014-08-07,-0.1506730304922026
2014-09-04,-6.048465027065742
2014-10-02,-0.22368690882193162
2014-11-06,-0.0709720624458124
2014-12-04,-0.36306823720706766
2015-01-22,0.4320073366233748
2015-03-05,-0.5554999291613609
2015-04-15,0.610993870346891
2015-06-03,-0.6194244956843791
2015-07-16,-0.26187934109703875
2015-09-03,-0.13574960681717918
2015-10-22,-0.18350758620462418
2015-12-03,5.582202783930868
2016-01-21,0.647454915407672
2016-03-10,2.3819269166547117
2016-04-21,-0.16299113605923377
2016-06-02,-0.18478344029262028
2016-07-21,0.21922065636518423
2016-09-08,0.3530977719577565
