date,target
2002-01-03,0.6666197640319067
2002-02-07,0.8164804637750109
2002-03-07,-0.09173361709817818
2002-04-04,-0.013689719907255949
2002-05-02,0.45673934595412696
2002-06-06,-1.9181465872455488
2002-07-04,-0.5889485093960674
2002-08-01,0.5456896684063219
2002-09-12,-0.5601778918344551
2002-10-10,2.705318154856313
2002-11-07,7.6673894968104594
2002-12-05,-5.515547693161447
2003-01-09,-0.03950442921081184
2003-02-06,2.125495271214102
2003-03-06,7.7650890610941365
2003-04-03,1.9140732995564242
2003-05-08,0.5858992262378033
2003-06-05,-5.034506996155881
2003-07-10,-0.1399796995792766
2003-07-31,0.12709156612701955
2003-09-04,-0.3208118710126077
2003-10-02,0.2566670491792374
2003-11-06,-0.6763413376339713
2003-12-04,-0.45137545458809814
2004-01-08,0.30745764517104207
2004-02-05,-0.18163948390930168
2004-03-04,1.8088020702558767
2004-04-01,2.967377517612444
2004-05-06,0.15470336412876548
2004-06-03,-1.0609296123686645
2004-07-01,-0.4973860150705036
2004-08-05,-0.16947798651070603
2004-09-02,0.39699548493423953
2004-10-07,-0.1310564427993511
2004-11-04,-0.3143954388117032
2004-12-02,-1.2177630753910604
2005-01-13,-0.37204704170028446
2005-02-03,-0.5183110500605961
2005-03-03,-0.3792325625741525
2005-04-07,-0.17751841037304744
2005-05-04,-0.16163286407793065
2005-06-02,0.4670938141217885
2005-07-07,-0.2282865545891564
2005-08-04,-0.17037277788192298
2005-09-01,-0.24902370937488175
2005-10-06,-0.3447512773157239
2005-11-03,-0.7544787257870923
2005-12-01,-1.3491973276869071
2006-01-12,-0.4413725864397489
2006-02-02,-1.3217740251607848
2006-03-02,-0.36731584047673865
2006-04-06,-0.6794188076369685
2006-05-04,-1.992923770964709
2006-06-08,-1.1358301781463354
2006-07-06,-1.5939696522935338
2006-08-03,0.3477856949179141
2006-08-31,-0.3621806356017375
2006-10-05,-0.47211622622497906
2006-11-02,-1.140586788103654
2006-12-07,-0.004418899575545449
2007-01-11,-0.3608373377262197
2007-02-08,-0.9454238539722402
2007-03-08,-0.32519185321135236
2007-04-12,-0.25099890957157855
2007-05-10,-0.04107355053132915
2007-06-06,-0.37911768329482587
2007-07-05,-0.41079586127898005
2007-08-02,-0.5311936945836574
2007-09-06,-0.9536049785224986
2007-10-04,-1.0034686565182942
2007-11-08,-0.5127109429524391
2007-12-06,0.0468515682412519
2008-01-10,-0.32917634176409344
2008-02-07,0.15621920287866894
2008-03-06,-0.4496600823350817
2008-04-10,-0.24126866210048623
2008-05-08,-0.5005218086351313
2008-06-05,-0.4951123005832836
