date,target
2002-01-03,0.40850111360408986
2002-02-07,0.7722425026964345
2002-03-07,-0.599413008414694
2002-04-04,-0.26131149421643113
2002-05-02,0.6784554033580026
2002-06-06,-2.0262463722762303
2002-07-04,-0.40584008423169143
2002-08-01,0.9385425682380006
2002-09-12,-0.6990927474473434
2002-10-10,2.8274040909484937
2002-11-07,8.346975524760484
2002-12-05,-5.500467880305949
2003-01-09,0.15045917752938406
2003-02-06,2.1142461977899285
2003-03-06,8.324371271702503
2003-04-03,2.5802592740460217
2003-05-08,0.6587434069240136
2003-06-05,-5.230329399000005
2003-07-10,-0.032218884788127886
2003-07-31,-0.2341117477946899
2003-09-04,0.14891182270101275
2003-10-02,0.33010449172493705
2003-11-06,-0.3882654483531631
2003-12-04,-0.34524156318867066
2004-01-08,0.3342155110888361
2004-02-05,-0.09979134543050469
2004-03-04,2.167328123326229
2004-04-01,3.1245667331221356
2004-05-06,-0.03829621862959741
2004-06-03,-0.7221888325728744
2004-07-01,-0.35110307687227155
2004-08-05,-0.2927623784149132
2004-09-02,0.06662659640368353
2004-10-07,-0.4148310096650256
2004-11-04,-0.3923416150009746
2004-12-02,-1.4122380418097669
2005-01-13,-0.38063411421042576
2005-02-03,-0.7845786821072425
2005-03-03,-0.26480524047265547
2005-04-07,-0.7665198809042955
2005-05-04,-0.5590298319269383
2005-06-02,0.40232264722783206
2005-07-07,-0.21199862843863232
2005-08-04,-0.2673198521449755
2005-09-01,-0.5344287934102516
2005-10-06,-0.31202584750256995
2005-11-03,-1.19886335257379
2005-12-01,-1.1324142056123974
2006-01-12,-0.49407661817232806
2006-02-02,-1.4447014427699196
2006-03-02,-0.08655077610904321
2006-04-06,-0.8473688800885826
2006-05-04,-2.670970461414363
2006-06-08,-0.891179892590944
2006-07-06,-1.9968283012176307
2006-08-03,0.6369958759679482
2006-08-31,-0.5017578554574214
2006-10-05,-0.4037439466000501
2006-11-02,-1.2858275431764117
2006-12-07,0.07331683749399483
2007-01-11,-0.3817600980074282
2007-02-08,-1.03514294975547
2007-03-08,-0.25393000577482855
2007-04-12,-0.1513209231467595
2007-05-10,-0.21122323679836735
2007-06-06,-0.3682448969995814
2007-07-05,-0.1953355051543978
2007-08-02,-0.6702073523223282
2007-09-06,-1.7650224598602835
2007-10-04,-1.4310734061752752
2007-11-08,-0.6863613860428032
2007-12-06,-0.157651681763296
2008-01-10,-0.49183675349512873
2008-02-07,0.11252841467805479
2008-03-06,-0.4520690525719046
2008-04-10,-0.18574274629349133
2008-05-08,-0.45196196600702526
2008-06-05,-0.3693452599676337
2008-07-03,-1.2865506858780524
2008-08-07,-0.11655204220496033
2008-09-04,-0.40933177768701756
2008-10-02,2.258188370548718
2008-12-04,2.9638906731230725
2009-01-15,-6.993919474659593
2009-02-05,0.06982359729510103
2009-03-05,3.4584429443750486
2009-04-02,4.757732668159449
2009-05-07,-1.2421436263004026
2009-06-04,0.8876564323552861
2009-07-02,1.8681247785397739
2009-08-06,0.05940547456031114
2009-09-03,-0.7465220925759573
2009-10-08,-0.26106992309930305
2009-11-05,-0.8337474526893093
2009-12-03,-1.0416313857561346
2010-01-14,-0.6086597306900684
2010-02-04,-0.18989460776115027
2010-03-04,-0.3793898080331685
2010-04-08,-0.5662269817951675
2010-05-06,-0.1897795979765815
2010-06-10,1.072007169775678
2010-07-08,0.19783235431901428
2010-08-05,-0.054115523202954596
2010-09-02,0.012749267862426862
2010-10-07,0.04152453565409853
2010-11-04,-0.4588557716989379
2010-12-02,-0.3048886428018869
2011-01-13,-0.2861318950415606
2011-02-03,-0.4297872165400351
2011-03-03,-0.38138400948598244
2011-04-07,0.8361209788073407
2011-05-05,-0.9887755253999068
2011-06-09,-0.25434347643752775
2011-07-07,0.10516779100858639
2011-08-04,0.18688426381306636
2011-09-08,2.142011465270384
2011-10-06,11.575817009279358
2011-11-03,-13.998842579449892
2011-12-08,2.2795173778164095
2012-01-12,-0.4124796965719832
2012-02-09,-0.0756850020633174
2012-03-08,0.13332737067885983
2012-04-04,-0.615959666570325
2012-05-03,0.07225309507046612
2012-06-06,1.4065366481282255
2012-07-05,-10.855267463445951
2012-08-02,0.5795572563503242
2012-09-06,0.6401632783077185
2012-10-04,0.3455004076050469
2012-11-08,0.20728689840842265
2012-12-06,-0.20241038704575176
2013-01-10,-0.18073005561922367
2013-02-07,-0.4077385746475283
2013-03-07,-0.19323576434882905
2013-04-04,-0.2416504543204427
2013-05-02,-0.33712642870440723
2013-06-06,0.19313690415780763
2013-07-04,-0.2388347257535675
2013-08-01,-0.3253203845530223
2013-09-05,-0.18235487603798234
2013-10-02,-0.22926279065744595
2013-11-07,-0.7151748532105799
2013-12-05,0.12413851787018591
2014-01-09,-0.2843150215450843
2014-02-06,0.2766984896365258
2014-03-06,0.7531912603185722
2014-04-03,0.5859043166633906
2014-05-08,1.791318859240763
2014-06-05,0.18245707889352433
2014-07-03,-0.24800543161890065
2014-08-07,-0.4365636093588903
2014-09-04,-6.065456406964483
2014-10-02,-0.3121042632719148
2014-11-06,0.03277683258284416
2014-12-04,-0.5956584244556786
2015-01-22,0.12372798832533852
2015-03-05,-1.440733133602105
2015-04-15,0.8349561987771467
2015-06-03,-0.4933629313770743
2015-07-16,-0.2982482592689783
2015-09-03,-0.27914988668065277
2015-10-22,-0.2638588310267354
2015-12-03,4.802804118813503
2016-01-21,0.5800359642861481
2016-03-10,1.7253447944627742
2016-04-21,-0.2901253228755349
2016-06-02,-0.3081514704729767
2016-07-21,0.15455492044446442
2016-09-08,0.14410121692037867
2016-10-20,-0.24363176324954858
2016-12-08,-0.03242118397536185
2017-01-19,-0.3283102454806939
2017-03-09,-0.3482679008594335
2017-04-27,-0.17688518688425
2017-06-08,-0.22930350335568042
2017-07-20,-0.5034526654260885
2017-09-07,-0.4938363794976328
2017-10-26,-0.3442099711274015
2017-12-14,0.6088631995752224
2018-01-25,-0.31055577366759834
2018-03-08,-0.10498001897752694
2018-04-26,-0.29675208238206485
2018-06-14,-1.1019991269581673
2018-07-26,-0.1955045922953556
2018-09-13,-0.16348322625379025
2018-10-25,0.310225140701791
2018-12-13,-0.8256606932984155
2019-01-24,-0.3440775396451139
2019-03-07,-0.25486530891359205
2019-04-10,0.2389342041263658
2019-06-06,0.19841890866373557
2019-07-25,3.0547470838691737
2019-09-12,2.6914811045221754
2019-10-24,-0.40031740802997373
2019-12-12,-0.30988191713567426
2020-01-23,-0.16462549746562452
2020-03-12,11.167924360007907
2020-04-30,1.5648599440622588
2020-06-04,-0.17473122019136952
2020-07-16,-0.4799157204354404
2020-09-10,1.0670247407675952
2020-10-29,-0.3576525603024257
2020-12-10,0.7757248283724085
2021-01-21,-0.14315226506256207
2021-03-11,-0.1860271050619496
2021-04-22,-0.3209241231706009
2021-06-10,-0.18210298409772635
2021-07-22,-0.31360642253255344
2021-09-09,-0.3217969351673277
2021-10-28,1.1122760677639671
2021-12-16,-0.3482533250272407
2022-02-03,-0.544490818838204
2022-03-10,-0.48443656154470677
2022-04-14,-0.32889652453293877
2022-06-09,-1.9804845064102226
2022-07-21,2.8960569865041506
2022-09-08,6.284622253164642
