date,target
2002-01-03,0.3143422974398543
2002-02-07,0.6703495863105157
2002-03-07,-0.6736914448800698
2002-04-04,-0.3378856871400238
2002-05-02,0.5723201427193582
2002-06-06,-1.9988797091560175
2002-07-04,-0.5389137120768416
2002-08-01,0.784458953110538
2002-09-12,-0.8079056693863153
2002-10-10,2.689889391476418
2002-11-07,8.078352610519909
2002-12-05,-5.457515903046212
2003-01-09,0.07594172281187894
2003-02-06,1.9635138651652624
2003-03-06,8.089545977540947
2003-04-03,2.3718151217202617
2003-05-08,0.4789605367684855
2003-06-05,-5.53181357533844
2003-07-10,-0.15206656532529433
2003-07-31,-0.26087276894633843
2003-09-04,0.003542720904711549
2003-10-02,0.23351546676322432
2003-11-06,-0.5008807591474763
2003-12-04,-0.43701152955962863
2004-01-08,0.2726420045756298
2004-02-05,-0.2401021019771955
2004-03-04,2.05816761451022
2004-04-01,2.956539584485217
2004-05-06,-0.11013046977408777
2004-06-03,-0.8853597067724931
2004-07-01,-0.47436737684245994
2004-08-05,-0.36078703800706874
2004-09-02,0.009504482843488328
2004-10-07,-0.4682367580038683
2004-11-04,-0.4553842484906974
2004-12-02,-1.4232019886471776
2005-01-13,-0.45683291889384936
2005-02-03,-0.7622890134765792
2005-03-03,-0.3385875134833622
2005-04-07,-0.759913972178802
2005-05-04,-0.633110314566162
2005-06-02,0.28419650009222375
2005-07-07,-0.26568269108751885
2005-08-04,-0.34404013477092465
2005-09-01,-0.6457694277583652
2005-10-06,-0.4041676101825434
2005-11-03,-1.1991159257687687
2005-12-01,-1.2241604973906912
2006-01-12,-0.5739000769280469
2006-02-02,-1.511321209753866
2006-03-02,-0.21421079132071313
2006-04-06,-0.9234306654496517
2006-05-04,-2.6273147158950447
2006-06-08,-0.9574829977394185
2006-07-06,-1.99458564895002
2006-08-03,0.4468446068862185
2006-08-31,-0.5965426881267579
2006-10-05,-0.5147660420418525
2006-11-02,-1.3639775258298426
2006-12-07,-0.047974602271596736
2007-01-11,-0.4486852224808674
2007-02-08,-1.0837654877501826
2007-03-08,-0.3836494387864265
2007-04-12,-0.26923945080565415
2007-05-10,-0.26377979163788356
2007-06-06,-0.4405965649326351
2007-07-05,-0.32674215406815443
2007-08-02,-0.7827336841819569
2007-09-06,-1.7412824011429797
2007-10-04,-1.431084455060171
2007-11-08,-0.8180350836299829
2007-12-06,-0.2716304387198738
2008-01-10,-0.6082797833231673
2008-02-07,0.01490381411616096
2008-03-06,-0.6168385512260194
2008-04-10,-0.21727749426024448
2008-05-08,-0.5421074422146186
2008-06-05,-0.46448551585802755
2008-07-03,-1.3306623402899005
2008-08-07,-0.13780574958328357
2008-09-04,-0.4138365420180915
2008-10-02,2.188208314837613
2008-12-04,3.2392927696530647
2009-01-15,-7.271497734945318
2009-02-05,-0.0835714217915025
2009-03-05,3.1960008848820514
2009-04-02,4.933877068304154
2009-05-07,-1.2136108105190455
2009-06-04,0.6955825547200352
2009-07-02,1.6405524530777211
2009-08-06,0.06310477377577742
2009-09-03,-0.8103636497363605
2009-10-08,-0.33727929558547853
2009-11-05,-0.9286228179756235
2009-12-03,-1.1075127504040378
2010-01-14,-0.6741090543497353
2010-02-04,-0.24757704640580433
2010-03-04,-0.44770431635427904
2010-04-08,-0.6344944428454988
2010-05-06,-0.25929446920525606
2010-06-10,0.8767561760746228
2010-07-08,0.19527907115207496
2010-08-05,-0.15051609555935114
2010-09-02,-0.1523818254652387
2010-10-07,-0.03968719447384025
2010-11-04,-0.6285701367487972
2010-12-02,-0.2672005324823865
2011-01-13,-0.3985078892982566
2011-02-03,-0.6785544782454965
2011-03-03,-0.4872343962222167
2011-04-07,0.7879163360030068
2011-05-05,-1.0648558535549013
2011-06-09,-0.3498376762942419
2011-07-07,0.056601514586349044
2011-08-04,0.05415192611874735
2011-09-08,1.8735525125269243
2011-10-06,11.22934113619177
2011-11-03,-13.7208974921438
2011-12-08,2.0969478336551703
2012-01-12,-0.5404619593933788
2012-02-09,-0.23260687611359676
2012-03-08,-0.0022183848819586675
2012-04-04,-0.7373241632330265
2012-05-03,0.014306229316470066
2012-06-06,1.230094347401978
2012-07-05,-10.960250055931613
2012-08-02,0.6554827930831736
2012-09-06,0.5992509133819252
2012-10-04,0.30291913638784507
2012-11-08,0.05632901076870335
2012-12-06,-0.2158308244543519
2013-01-10,-0.229153891665074
2013-02-07,-0.5643484389414214
2013-03-07,-0.27895615191231027
2013-04-04,-0.3627141934464295
2013-05-02,-0.33281645146841315
2013-06-06,0.16396727480064494
2013-07-04,-0.3897274901801087
2013-08-01,-0.4472472534329698
2013-09-05,-0.23759579220642685
2013-10-02,-0.2598678067656099
2013-11-07,-0.9804311719757327
2013-12-05,-0.020095447378710773
2014-01-09,-0.3676622299758308
2014-02-06,0.18159401784694743
2014-03-06,0.6744269374910872
2014-04-03,0.5112219735072064
2014-05-08,1.636008906396187
2014-06-05,0.10517949222751279
2014-07-03,-0.31083628513665973
2014-08-07,-0.5208261531876223
2014-09-04,-6.259848483036945
2014-10-02,-0.40278733123578797
2014-11-06,-0.1072259849841749
2014-12-04,-0.6634728556837806
2015-01-22,-0.057745790165219496
2015-03-05,-1.3742437193470312
2015-04-15,0.6946480381716988
2015-06-03,-0.6750542964577828
2015-07-16,-0.36807832671447377
2015-09-03,-0.37807043970501675
2015-10-22,-0.3211408671181494
2015-12-03,4.847588255935504
2016-01-21,0.45373365614540884
2016-03-10,1.4020889752951826
2016-04-21,-0.37829579742930336
2016-06-02,-0.4170423026594697
2016-07-21,0.11013760081811699
2016-09-08,0.12720928579955917
2016-10-20,-0.3212822564835872
2016-12-08,0.12510075022342174
2017-01-19,-0.4381556930573725
2017-03-09,-0.4663715352170316
2017-04-27,-0.22938988089567922
2017-06-08,-0.29949110713322985
2017-07-20,-0.6987521055338927
2017-09-07,-0.7016785237879943
2017-10-26,-0.48425504017190574
2017-12-14,0.48790909490769163
2018-01-25,-0.42680831559288124
2018-03-08,-0.11287485423487674
2018-04-26,-0.3928799345204514
2018-06-14,-1.3872726273642388
2018-07-26,-0.2674120470698304
2018-09-13,-0.19088099100285755
2018-10-25,0.2596077072051749
2018-12-13,-0.9215540149252719
2019-01-24,-0.4666402143245926
2019-03-07,-0.36841211124393153
2019-04-10,0.1366373252996451
2019-06-06,0.1849630423200243
2019-07-25,2.7850328255780026
2019-09-12,2.3085852475387285
2019-10-24,-0.5177491739236044
2019-12-12,-0.4271757356932146
2020-01-23,-0.21651495933436782
2020-03-12,11.079720924349916
2020-04-30,1.4874297046908118
2020-06-04,-0.08543599793099757
2020-07-16,-0.5778150437190838
2020-09-10,0.9429264401865541
2020-10-29,-0.487356202925769
2020-12-10,0.8163710568128467
2021-01-21,-0.18048408719347916
2021-03-11,-0.445161884531629
2021-04-22,-0.4153209212767096
2021-06-10,-0.2638935364334387
2021-07-22,-0.45173563147794177
