date,timing,fg,qe
2002-01-03,1.9396946658198244,-2.031828154973927,
2002-02-07,0.8370256064134072,0.49916060652788363,
2002-03-07,0.5001392095041868,-0.8687604158851956,
2002-04-04,-1.006934026244051,-1.0805793584806664,
2002-05-02,2.4524681526066834,4.66819177935909,
2002-06-06,1.1417373623535918,2.614123591344526,
2002-07-04,-0.0943853281087111,-1.2988059620925467,
2002-09-12,-2.2483369636177963,-2.95707488233656,
2002-10-10,1.1434451417025506,2.5311036707708743,
2002-11-07,-2.244453977795812,-0.7068582842138567,
2002-12-05,-0.6873175314531706,0.4862452250915756,
2003-01-09,1.784142764503043,0.11012366645199893,
2003-02-06,0.8642238818661138,0.36366238261772804,
2003-03-06,0.6450359023312563,-3.352694812540337,
2003-04-03,1.1123509478418458,-1.069078836958919,
2003-05-08,2.2109166721170235,3.2531412875815073,
2003-06-05,2.087761696286868,-8.50085236229144,
2003-07-10,1.089395253978318,-0.762448249520032,
2003-09-04,1.1152434363554031,-3.10345244757038,
2003-10-02,0.2720190776608974,4.108006332399247,
2003-11-06,0.4948055158675637,0.30900619209063407,
2003-12-04,0.47997037185455815,-3.557881378872491,
2004-01-08,-0.14923678546224878,-1.5088418874336718,
2004-02-05,-0.5833783108143158,-1.7296985476244633,
2004-03-04,1.4513849566983936,1.2001609088924112,
2004-04-01,2.440676222618559,3.851355420270655,
2004-05-06,-1.1574943236438826,2.453001775424839,
2004-06-03,1.0934970998048827,-2.859718887878397,
2004-07-01,-0.7483717975287275,1.4129854402560935,
2004-09-02,0.23309218381683983,1.7981672041117605,
2004-10-07,-1.7748698656053963,1.0369081286036586,
2004-11-04,-0.8147673511014063,1.1142685880559777,
2004-12-02,1.3051783954000404,1.3186535816535838,
2005-01-13,-0.037493077452256725,-6.452328109200591,
2005-02-03,-0.3238455283793706,-0.17845729118152903,
2005-03-03,-0.7072614803943337,-0.32085651576188406,
2005-04-07,0.04906232537320391,-2.793715424627717,
2005-05-04,0.13128388616135986,0.9002211877909027,
2005-06-02,-0.7244751362374928,2.394100439066045,
2005-07-07,0.5039425587558445,3.674713731312125,
2005-09-01,0.7431313639315994,-2.8172063822312707,
2005-10-06,0.13431087415409745,-0.23139410589693818,
2005-11-03,-0.7774050404027298,1.21083927275221,
2005-12-01,-0.7084644157514074,-2.1220139198434187,
2006-01-12,-0.8224047042356893,-2.3158754587567265,
2006-02-02,0.22017390447804217,0.532309418646818,
2006-03-02,-0.530733096133224,5.30573326115219,
2006-04-06,-8.262725902450894,0.9506609935981437,
2006-05-04,0.9741452585265,0.19075920159493662,
2006-06-08,-2.805198856083443,0.20641363660700404,
2006-07-06,2.5257506419072673,0.2806193242589352,
2006-08-03,0.25442787603840367,3.0608702370703753,
2006-08-31,0.3525705621730882,1.7448045643363899,
2006-10-05,0.6154039332688103,-0.41966153940048895,
2006-11-02,-0.03315905748360561,0.8517271955346304,
2006-12-07,0.4686734408962563,3.722911216735684,
2007-01-11,-2.7553949078135713,-2.80470622918976,
2007-02-08,-2.7184869195192722,9.536923247359493,
2007-03-08,1.0512488383538088,-0.48059393880192697,
2007-04-12,-0.44667441491032817,0.6149065362147285,
2007-05-10,0.34265729542700146,-1.7877688420186806,
2007-06-06,0.5139900615147953,-2.8697561910597873,
2007-07-05,-0.13451916743343428,0.8165762922070534,
2007-09-06,-3.7044907369105196,0.7904924905083772,
2007-10-04,1.0874901115759363,-2.533818961555292,
2007-11-08,-0.8044100650126377,-2.3252966224961527,
2007-12-06,-0.49837358011277266,5.116144614592489,
2008-01-10,0.7065530487217191,-2.243223797112117,
2008-02-07,-3.3647983692914445,-1.944882428638268,
2008-03-06,3.0698296438834416,2.227163883131497,
2008-04-10,0.7269700675996361,-1.4215428435632138,
2008-05-08,-0.30752222492124526,-1.2222455198345719,
2008-06-05,10.533726354892899,10.289377364225185,
2008-07-03,3.0253844906972636,-25.365085123907782,
2008-08-07,2.1795969171727405,-15.487570093544061,
2008-09-04,-0.42179382229320234,0.10705960270811295,
2008-10-02,-6.087745758542409,-0.93786042229233,
2008-12-04,0.7890566781120659,3.5045479367680223,
2009-01-15,6.5538613706199715,-5.41483654445199,
2009-02-05,-4.698576438455131,-1.0477117692714568,
2009-03-05,-2.3454591425716615,0.7535350303851343,
2009-04-02,2.9109243301963086,-2.6468154431837703,
2009-05-07,-1.0496025765466956,-3.560022443730689,
2009-06-04,0.4209763788932396,7.793092940926941,
2009-07-02,-6.5582948276037145,0.3390634635975049,
2009-08-06,-2.4533338217621066,6.1007033629690435,
2009-09-03,-2.5499444000698053,-3.7253886673489762,
2009-10-08,-0.5123232161217657,-2.8464808766892933,
2009-11-05,-2.0118513618557996,2.9410387009914816,
2009-12-03,-5.283882253173951,5.455132973182482,
2010-01-14,0.0659127156409336,-2.6331922238186563,
2010-02-04,-0.11033141063733069,-0.7391338050138054,
2010-03-04,-1.4270666636582987,1.3261706642497906,
2010-04-08,1.0254637128593826,-1.3830197858539115,
2010-05-06,1.1203516353597944,-0.3709013587078246,
2010-06-10,-1.6633690803260877,1.5849320497795831,
2010-07-08,3.2132574104804816,0.9918504427043456,
2010-08-05,0.15601886780478993,-1.8099600932429007,
2010-09-02,-0.9382039747251827,0.05868194430895915,
2010-10-07,0.6099812406788765,-1.1240690266594662,
2010-11-04,-0.5385575968282347,-0.3503313674703825,
2010-12-02,-2.7485622003352006,1.5654743604603527,
2011-01-13,0.027458165535875694,8.876577736139259,
2011-02-03,-1.9611019149220061,-3.402424082014011,
2011-03-03,10.774837196181728,4.548917325244439,
2011-04-07,1.265495409745499,-1.8902921808209983,
2011-05-05,-6.355399325348398,-6.189298177666131,
2011-06-09,0.9263049760239683,-5.53948248928336,
2011-07-07,0.4877010340305406,2.3945188039580927,
2011-08-04,-12.14833563331024,-5.356638620499987,
2011-09-08,1.4796363061838602,-4.344072117888256,
2011-10-06,1.5397590870770557,6.730331752598175,
2011-11-03,0.4931445421827513,3.979152167271262,
2011-12-08,-3.028512051575805,2.1716285664020796,
2012-01-12,-0.391731558412254,0.5872623753434976,
2012-02-09,0.14311040829276025,0.08626808978710274,
2012-03-08,-0.10160590733117024,0.4092643745104434,
2012-04-04,0.10387191354699667,-0.12470614245138702,
2012-05-03,1.1406402583272006,1.0226584972775232,
2012-06-06,0.8653960977120704,1.6089380060362715,
2012-07-05,0.5227071327477739,-2.072517560731191,
2012-08-02,0.7805942946996628,1.2847316954755301,
2012-09-06,-0.21773268116525707,-0.19233321079935986,
2012-10-04,0.6254914493137501,-0.48941279831650614,
2012-11-08,0.9320648936258737,0.2622610239166082,
2012-12-06,-0.26372369151515307,-2.090809308799893,
2013-01-10,0.6264157021001474,1.472307348922982,
2013-02-07,0.010580028943968445,-3.5299642017658113,
2013-03-07,0.3007383795525143,2.4122946056228107,
2013-04-04,0.08245729315302769,-0.552419084599967,
2013-05-02,-0.4916053866863348,-0.8269949626615507,
2013-06-06,-0.23383831022436646,4.673569376883721,
2013-07-04,0.03673563605315426,-4.143699619985099,
2013-08-01,-0.5426384665053625,4.283634268258344,
2013-09-05,-0.16457144069123378,0.4531974749090091,
2013-10-02,0.1570834720322767,0.10656370940078136,
2013-11-07,-0.2140276798757295,2.528517036549183,
2013-12-05,1.0312494913591657,0.5679463668112202,
2014-01-09,-0.23584475073376446,-0.8610039401804226,-0.01169891540334189
2014-02-06,3.1565428214813345,-0.10361938458596191,2.8173787909770884
2014-03-06,3.9845809184394194,-2.156803355750759,1.9562487771131118
2014-04-03,1.5612846150389437,-1.5021145789685812,-1.079797856156377
2014-05-08,0.4016695381109915,-3.915513487982383,-1.1854067267557493
2014-06-05,-5.461203465506493,6.387219079490292,-1.8393271865181213
2014-07-03,0.21832242289323614,-0.7733623347490286,0.1630119235846924
2014-08-07,0.1865464528475827,0.20263693042358286,0.1749148252558954
2014-09-04,1.1054417328195685,0.184325278604699,3.1441684552281766
2014-10-02,0.8673365991111266,-0.8210452326876347,0.6992129478263029
2014-11-06,0.5486638792100531,-1.0423412292660834,1.5683680904130575
2014-12-04,0.7637894681799616,0.36394061844376036,0.5680224210756836
2015-01-22,-1.6146005260178475,1.4322198147797105,-8.842543164928498
2015-03-05,-1.5011907173426815,2.047349708230111,-3.791482874099474
2015-04-15,-0.1757969395725773,1.557139206182674,-1.3436900612524558
2015-06-03,0.9815982055114152,-1.3421880206080734,7.19124705911721
2015-07-16,0.33791312871879514,-0.15251375037628961,1.8600211595105074
2015-09-03,0.3122053289623776,-0.7949922794377778,-1.6346919493581231
